fwag,male,asian_indian,white,tradeunion,schooling,cert_nomat,dip_nomat,cert_mat,dip_mat,bachelors,honours,married,homerooms,homeroomssq,hhintmonth_5,hhintmonth_7,hhintmonth_10,hhintmonth_11,hhintmonth_12,province_2,province_3,province_4,province_6,province_7,province_8,province_9,geo2011_3,coloured,best_age_yrs,agesq,schoolingsq,bach_dip,hhintmonth_3,hhintmonth_4,hhintmonth_6,hhintmonth_8,hhintmonth_9,province_5,geo2011_2,ident,original,pesos
4200,1,0,0,1,12,0,0,0,0,0,0,0,7,49,1,0,0,0,0,0,0,1,0,0,0,0,0,0,44,1936,144,0,0,0,0,0,0,0,1,13478,4200,3327.98486328125
1300,0,0,0,0,10,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1156,100,0,0,0,0,0,1,0,1,9589,1300,819.27862548828125
3400,1,0,0,0,9,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,900,81,0,0,0,0,0,1,0,1,39379,3400,819.27862548828125
3960,1,0,0,0,9,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,625,81,0,0,0,0,0,1,0,1,34155,3960,819.27862548828125
4800,0,0,0,0,12,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1369,144,0,0,0,0,0,1,0,1,36690,4800,819.27862548828125
2000,0,0,0,0,7,0,0,0,0,0,0,1,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1156,49,0,1,0,0,0,0,1,0,473,2000,235.31008911132813
70000,1,0,1,0,12,0,0,0,0,0,0,1,8,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,2304,144,0,0,0,1,0,0,0,1,17203,70000,1658.8023681640625
8000,1,0,0,1,8,0,0,0,0,0,0,1,4,16,1,0,0,0,0,0,0,0,0,0,1,0,0,1,47,2209,64,0,0,0,0,0,0,0,1,2763,8000,1376.4056396484375
1350,1,0,0,0,3,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,54,2916,9,0,0,0,1,0,0,0,1,15801,1350,494.3426208496094
7920,1,1,0,0,12,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,625,144,0,0,0,0,0,1,1,1,19888,7920,2238.2060546875
9000,1,1,0,0,12,0,0,1,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2601,144,0,0,0,0,0,1,1,1,9977,9000,2238.2060546875
7400,0,1,0,0,12,0,0,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,576,144,0,0,0,0,0,1,1,1,40370,7400,2238.2060546875
3500,0,0,0,0,12,0,1,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,32,1024,144,0,0,0,0,0,0,0,1,17980,3500,3184.390380859375
1100,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,29,841,100,0,0,0,0,0,0,1,1,6489,1100,4199.58935546875
10200,0,0,0,1,12,0,1,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,35,1225,144,0,0,0,0,0,0,0,1,22197,10200,4087.01025390625
9500,0,0,0,1,12,0,0,1,0,0,0,1,6,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,48,2304,144,0,0,0,1,0,0,0,1,5796,9500,279.4258117675781
4000,0,0,0,0,6,0,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,1,0,0,1,0,67,4489,36,0,0,0,0,0,0,0,0,20439,4000,325.0708923339844
2400,0,0,0,0,12,0,0,1,0,0,0,0,5,25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,24,576,144,0,0,0,0,0,0,0,1,21769,2400,974.03125
1400,1,0,0,1,11,0,0,0,0,0,0,1,5,25,0,0,1,0,0,1,0,0,0,0,0,0,0,1,49,2401,121,0,0,0,0,0,0,0,1,2380,1400,974.03125
1500,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,31,961,81,0,0,0,1,0,0,0,1,184,1500,4845.0634765625
21000,0,0,0,0,12,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,1,0,0,0,32,1024,144,1,0,1,0,0,0,0,1,2392,21000,1647.8272705078125
2500,1,0,0,0,12,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,625,144,0,0,0,0,0,0,1,1,17252,2500,363.25299072265625
2600,1,0,0,0,12,1,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,1681,144,0,0,1,0,0,0,0,1,5425,2600,2093.3017578125
4500,0,0,0,0,12,0,0,0,0,0,0,1,4,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40,1600,144,0,0,0,0,0,0,0,0,6450,4500,474.6163635253906
3600,1,0,0,0,12,0,0,0,0,0,0,1,4,16,0,1,0,0,0,0,1,0,0,0,0,0,0,0,43,1849,144,0,0,0,0,0,0,0,0,2101,3600,474.6163635253906
16000,1,0,0,1,12,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47,2209,144,0,0,0,0,0,0,0,1,36165,16000,313.8130187988281
3400,1,0,0,0,8,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,38,1444,64,0,0,0,0,0,0,1,0,29295,3400,3145.811279296875
7500,1,0,0,0,12,0,1,0,0,0,0,0,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,26,676,144,0,0,1,0,0,0,0,1,33833,7500,2145.62744140625
62000,1,0,1,0,12,0,0,1,0,0,0,1,17,289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,43,1849,144,0,0,0,0,1,0,0,1,21102,62000,2438.428955078125
3000,0,0,1,0,12,1,0,0,0,0,0,0,17,289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,65,4225,144,0,0,0,0,1,0,0,1,24177,3000,2438.428955078125
500,0,0,0,0,10,0,0,0,0,0,0,0,5,25,1,0,0,0,0,0,0,0,0,0,1,0,1,0,29,841,100,0,0,0,0,0,0,0,0,9350,500,651.78204345703125
3100,1,0,0,1,9,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,33,1089,81,0,0,0,0,0,0,0,1,10489,3100,399.7694396972656
5000,1,0,0,0,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1156,144,0,0,1,0,0,0,1,0,31791,5000,885.35076904296875
10000,0,0,0,1,11,0,0,0,0,0,0,0,7,49,0,0,1,0,0,0,0,0,1,0,0,0,0,0,19,361,121,0,0,0,0,0,0,0,1,24214,10000,922.0439453125
16000,1,0,0,1,12,0,0,1,0,0,0,1,6,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,46,2116,144,0,0,0,0,0,0,1,0,24163,16000,224.0858917236328
3100,1,0,0,0,11,0,0,0,0,0,0,0,4,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,23,529,121,0,0,0,0,0,0,0,1,13829,3100,255.05209350585938
9600,1,0,0,1,7,0,0,0,0,0,0,1,4,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,54,2916,49,0,0,0,0,0,0,0,1,3354,9600,255.05209350585938
12000,1,0,1,0,12,0,0,0,1,0,0,1,8,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1089,144,0,0,0,0,1,0,0,1,33212,12000,940.22088623046875
19300,1,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,729,144,0,0,1,0,0,0,0,1,14430,19300,1111.06494140625
7500,1,0,0,0,10,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,35,1225,100,0,0,0,0,0,0,0,0,35448,7500,519.6273193359375
2900,1,0,0,0,12,1,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,676,144,0,0,0,0,0,0,0,1,2808,2900,1717.954833984375
5400,1,0,0,0,12,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1600,144,0,0,0,0,0,0,0,1,6703,5400,2789.691650390625
3700,1,0,0,0,12,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,144,0,0,0,0,0,0,1,1,24554,3700,980.56622314453125
700,0,0,0,0,6,0,0,0,0,0,0,0,12,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2500,36,0,1,0,0,0,0,1,0,16068,700,516.43267822265625
3970,1,0,0,0,12,1,0,0,0,0,0,0,7,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,841,144,0,0,0,0,0,0,0,1,2463,3970,611.217529296875
17000,1,0,0,1,12,1,0,0,0,0,0,1,7,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,53,2809,144,0,0,0,0,0,0,0,1,29973,17000,611.217529296875
1000,0,0,0,0,9,0,0,0,0,0,0,1,8,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,49,2401,81,0,1,0,0,0,0,0,0,3823,1000,990.8179931640625
2800,1,0,0,0,4,0,0,0,0,0,0,1,4,16,0,0,1,0,0,0,1,0,0,0,0,0,1,0,40,1600,16,0,0,0,0,0,0,0,0,10575,2800,338.45489501953125
8000,1,0,0,1,12,0,0,0,0,0,0,0,10,100,0,0,0,0,0,1,0,0,0,0,0,0,1,0,34,1156,144,0,0,0,1,0,0,0,0,31043,8000,1154.6641845703125
1000,0,0,0,0,8,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1681,64,0,0,0,1,0,0,1,0,32364,1000,517.8936767578125
2500,0,0,0,1,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,529,144,0,1,0,0,0,0,0,1,23583,2500,325.4352111816406
4500,0,0,0,0,12,1,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,36,1296,144,0,1,0,0,0,0,0,1,1002,4500,325.4352111816406
4000,0,0,0,0,11,0,0,0,0,0,0,1,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,55,3025,121,0,0,0,0,0,0,1,1,38083,4000,3082.18994140625
1000,1,0,0,1,10,0,0,0,0,0,0,0,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30,900,100,0,1,0,0,0,0,0,0,10587,1000,132.72128295898438
4500,1,1,0,0,10,0,0,0,0,0,0,1,5,25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,40,1600,100,0,0,0,0,0,0,1,0,613,4500,928.10675048828125
1200,0,0,0,0,6,0,0,0,0,0,0,1,6,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,44,1936,36,0,0,0,0,0,0,0,1,3192,1200,638.49261474609375
900,1,0,0,0,12,0,0,0,0,0,0,0,6,36,1,0,0,0,0,0,0,1,0,0,0,0,0,0,25,625,144,0,0,0,0,0,0,0,1,6501,900,638.49261474609375
1550,1,0,0,0,9,0,0,0,0,0,0,1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,34,1156,81,0,0,0,0,0,0,0,1,14564,1550,2059.966552734375
5000,0,0,0,1,12,0,0,0,1,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,23,529,144,0,0,0,0,0,0,0,1,14163,5000,176.40174865722656
3800,0,0,0,0,12,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,29,841,144,0,0,0,0,0,0,0,1,1838,3800,4822.10791015625
3000,0,0,0,0,12,0,0,0,0,1,0,1,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,52,2704,144,0,0,0,0,0,0,0,1,5255,3000,276.7825927734375
3000,0,0,0,0,12,0,0,0,0,1,0,0,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,529,144,0,0,0,0,0,0,0,1,15552,3000,276.7825927734375
2700,0,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,1936,81,0,0,0,0,0,0,0,1,27863,2700,8821.228515625
3500,0,0,0,1,12,1,0,0,0,0,0,0,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,729,144,0,1,0,0,0,0,0,1,28383,3500,952.2462158203125
600,0,0,0,0,5,0,0,0,0,0,0,1,4,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,53,2809,25,0,1,0,0,0,0,0,1,29784,600,952.2462158203125
5806,0,0,0,0,12,0,0,1,0,0,0,1,2,4,0,0,0,1,0,0,0,0,0,1,0,0,0,1,24,576,144,0,0,0,0,0,0,0,1,5717,5806,3032.8876953125
700,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24,576,49,0,0,0,0,0,0,1,0,19388,700,201.74530029296875
54000,1,0,1,0,12,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,961,144,1,0,0,1,0,0,0,1,27500,54000,1410.3402099609375
13000,1,0,0,0,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1521,144,0,0,0,0,1,0,1,1,6061,13000,2095.626708984375
400,0,0,0,0,12,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,38,1444,144,0,0,0,0,0,0,0,1,36460,400,524.51861572265625
5100,1,0,0,0,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,784,144,0,0,1,0,0,0,0,1,7606,5100,1068.6146240234375
5000,1,0,0,0,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22,484,144,0,0,1,0,0,0,0,1,844,5000,1068.6146240234375
4000,0,0,0,1,12,0,0,1,0,0,0,0,5,25,1,0,0,0,0,0,0,0,0,1,0,0,0,0,33,1089,144,0,0,0,0,0,0,0,1,4787,4000,1294.856201171875
13500,1,0,0,0,10,0,0,0,0,0,0,1,7,49,0,0,0,1,0,0,0,0,0,0,0,0,0,1,44,1936,100,0,0,0,0,0,0,0,1,25892,13500,938.33819580078125
600,0,0,0,0,12,0,0,0,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,31,961,144,0,0,1,0,0,0,1,0,2287,600,517.32952880859375
595,0,0,0,0,11,0,0,0,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,0,0,0,1,0,34,1156,121,0,0,1,0,0,0,1,0,39835,595,517.32952880859375
660,0,0,0,0,0,0,0,0,0,0,0,1,6,36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,57,3249,0,0,0,0,0,0,0,1,0,27101,660,501.48382568359375
11000,0,0,0,0,12,0,0,0,0,1,0,1,5,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,33,1089,144,0,0,1,0,0,0,0,1,27055,11000,1372.90625
1600,1,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,400,100,0,0,1,0,0,0,1,1,6407,1600,487.039306640625
2450,0,0,0,0,5,0,0,0,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,52,2704,25,0,1,0,0,0,0,0,0,7558,2450,1646.0020751953125
2500,0,0,0,0,11,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,784,121,0,0,0,0,0,0,0,1,5953,2500,533.5084228515625
8000,0,0,0,0,11,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1024,121,0,0,0,0,0,0,0,1,4857,8000,533.5084228515625
3500,1,0,0,0,12,0,0,0,1,0,0,0,6,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,35,1225,144,0,1,0,0,0,0,0,0,35581,3500,1254.011474609375
17000,0,0,0,0,12,0,0,0,1,0,0,1,9,81,0,1,0,0,0,0,0,0,0,1,0,0,0,0,43,1849,144,0,0,0,0,0,0,0,1,16461,17000,1847.228515625
12000,1,0,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,729,144,1,0,0,1,0,0,0,1,31105,12000,3890.728759765625
4000,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,2025,64,0,0,0,0,1,0,0,1,30868,4000,2537.88720703125
3800,0,0,0,0,12,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,30,900,144,0,0,0,0,1,0,0,1,32297,3800,2537.88720703125
8000,0,0,0,1,12,1,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,57,3249,144,0,0,0,0,0,1,0,1,28705,8000,146.99258422851563
700,1,0,0,0,12,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1156,144,0,0,0,0,0,1,0,1,1570,700,146.99258422851563
7650,1,0,0,0,9,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,39,1521,81,0,0,0,1,0,0,0,1,20212,7650,683.85986328125
3410,0,0,0,0,11,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,40,1600,121,0,0,0,1,0,0,0,1,34852,3410,683.85986328125
400,1,0,0,0,12,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1089,144,0,0,0,0,0,0,0,1,13706,400,1763.4326171875
4400,1,1,0,0,11,0,0,0,0,0,0,0,5,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,361,121,0,0,0,0,0,0,1,1,5242,4400,2156.028564453125
3960,1,1,0,0,12,0,0,0,0,0,0,0,5,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,22,484,144,0,0,0,0,0,0,1,1,3505,3960,2156.028564453125
16000,0,0,0,1,12,0,0,0,0,0,1,0,7,49,1,0,0,0,0,1,0,0,0,0,0,0,0,1,44,1936,144,0,0,0,0,0,0,0,1,34805,16000,6299.91552734375
2000,1,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,361,144,0,0,0,1,0,0,1,0,24012,2000,1011.6781005859375
3200,1,0,0,0,8,0,0,0,0,0,0,0,5,25,0,0,0,1,0,0,0,0,0,0,0,1,0,0,31,961,64,0,0,0,0,0,0,0,1,33055,3200,4735.845703125
4000,0,0,0,0,12,0,0,0,0,0,0,1,7,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,29,841,144,0,1,0,0,0,0,0,1,28694,4000,349.6983947753906
5700,0,0,0,0,12,0,0,0,0,0,0,0,8,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,48,2304,144,0,0,0,0,0,0,0,1,12664,5700,879.92626953125
3000,1,0,0,0,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,144,0,0,0,0,0,0,1,1,24700,3000,733.2467041015625
3100,1,0,0,0,12,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,25,625,144,0,0,0,0,0,0,0,1,3973,3100,515.18353271484375
12000,1,0,0,1,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,37,1369,144,0,0,1,0,0,0,0,1,32790,12000,207.3518524169922
7000,1,0,0,0,12,0,0,0,0,0,0,0,9,81,0,1,0,0,0,0,1,0,0,0,0,0,0,0,40,1600,144,1,0,0,0,0,0,0,0,34424,7000,1241.593505859375
3500,1,0,0,0,8,0,0,0,0,0,0,0,7,49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,18,324,64,0,1,0,0,0,0,0,1,24991,3500,188.7228240966797
3200,0,0,0,0,12,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,34,1156,144,0,0,1,0,0,0,0,0,40164,3200,2788.815673828125
12000,1,0,0,1,12,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,35,1225,144,0,0,1,0,0,0,0,0,39171,12000,1899.0875244140625
2250,1,0,0,0,9,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1849,81,0,0,0,0,1,0,0,1,7030,2250,117.8762435913086
688,0,0,0,0,12,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1849,144,0,0,0,0,1,0,0,1,5597,688,117.8762435913086
10000,0,1,0,0,12,0,0,0,1,0,0,1,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,1600,144,0,0,0,0,0,0,1,1,38210,10000,289.18994140625
13200,0,0,0,1,12,0,0,0,0,1,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,33,1089,144,0,0,0,0,0,0,0,0,8528,13200,6977.7568359375
8000,1,0,0,1,12,0,0,1,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,900,144,0,0,0,1,0,0,1,1,40866,8000,76.98758697509766
5000,1,0,0,0,12,0,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,784,144,0,0,0,1,0,0,1,1,39872,5000,76.98758697509766
3700,1,0,0,0,11,0,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,121,0,0,0,1,0,0,1,1,27220,3700,76.98758697509766
2000,1,0,0,0,12,0,0,0,0,0,0,0,9,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,1681,144,0,0,0,1,0,0,1,1,15102,2000,76.98758697509766
7973,0,0,0,0,12,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,961,144,0,0,0,0,1,0,0,1,17246,7973,4176.1005859375
15000,0,0,0,1,12,0,0,0,0,0,1,0,4,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,57,3249,144,0,0,0,0,0,0,0,1,13810,15000,698.13409423828125
43000,1,0,0,0,12,0,1,0,0,0,0,1,7,49,0,1,0,0,0,0,0,0,0,1,0,0,0,0,47,2209,144,0,0,0,0,0,0,0,1,5928,43000,1600.8717041015625
19000,1,0,1,0,12,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,1936,144,0,0,0,0,0,0,0,1,8722,19000,4346.11767578125
2000,0,0,0,0,6,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,2401,36,0,0,0,0,1,0,0,1,338,2000,478.3096923828125
8148,1,0,0,0,12,1,0,0,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2601,144,0,0,0,0,1,0,0,1,27206,8148,478.3096923828125
4000,0,0,0,1,9,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,44,1936,81,0,0,0,0,0,0,0,1,20206,4000,1921.8001708984375
1200,0,0,0,0,7,0,0,0,0,0,0,1,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,58,3364,49,0,0,0,0,0,0,0,1,4345,1200,972.0277099609375
8000,1,0,0,1,7,0,0,0,0,0,0,0,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1156,49,0,0,0,0,0,0,0,1,33171,8000,972.0277099609375
5000,1,0,0,0,11,0,0,0,0,0,0,1,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,33,1089,121,0,0,0,0,0,0,0,1,20025,5000,972.0277099609375
3500,1,0,0,0,9,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,29,841,81,0,0,0,0,0,0,0,1,2793,3500,2371.113037109375
3700,1,0,0,0,9,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,26,676,81,0,1,0,0,0,0,0,0,15910,3700,1344.2864990234375
1700,1,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,2500,25,0,0,0,0,1,0,1,0,2920,1700,2410.92626953125
1500,0,0,0,0,6,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,1296,36,0,0,0,1,0,0,1,0,16036,1500,2065.463134765625
1500,1,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,529,64,0,0,0,0,0,1,1,1,12410,1500,706.27044677734375
3000,1,0,0,0,7,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,28,784,49,0,1,0,0,0,0,0,1,22061,3000,888.55072021484375
3320,1,0,0,0,7,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,26,676,49,0,1,0,0,0,0,0,1,32688,3320,888.55072021484375
5000,1,0,0,0,11,0,0,0,0,0,0,1,2,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,43,1849,121,0,0,0,1,0,0,0,0,33150,5000,373.4320068359375
6000,1,0,0,0,12,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,3969,144,0,0,0,0,1,0,1,1,7297,6000,1058.0484619140625
6000,1,0,0,0,11,0,0,0,0,0,0,1,8,64,0,1,0,0,0,0,0,0,0,0,0,0,0,0,58,3364,121,0,0,0,0,0,0,1,1,34348,6000,104.67826843261719
600,0,0,0,0,4,0,0,0,0,0,0,0,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,60,3600,16,0,0,0,0,0,0,1,1,37431,600,132.37704467773438
8000,1,0,0,0,12,0,0,1,0,0,0,1,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,1,30,900,144,0,0,1,0,0,0,0,1,3644,8000,227.90196228027344
8900,0,0,0,1,12,0,0,0,0,0,0,1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,1,36,1296,144,0,0,0,0,0,0,1,1,6198,8900,1835.2742919921875
9000,0,0,0,1,12,0,0,0,1,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,38,1444,144,0,0,1,0,0,0,0,1,29575,9000,1832.02783203125
11900,1,0,0,1,9,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,40,1600,81,0,0,0,0,0,0,0,1,5003,11900,2670.12890625
2600,1,0,0,0,9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,81,0,0,0,0,0,1,1,1,22829,2600,1374.620849609375
2000,1,0,0,0,5,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,31,961,25,0,0,0,0,0,0,0,0,35264,2000,509.9906005859375
13000,0,0,1,0,12,0,0,1,0,0,0,1,8,64,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,2304,144,0,0,0,0,0,0,0,1,15837,13000,2160.335205078125
8800,1,0,0,1,8,0,0,0,0,0,0,1,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,51,2601,64,0,0,0,0,0,0,0,1,34516,8800,133.7628173828125
3850,0,0,0,0,12,0,0,0,0,0,0,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21,441,144,0,0,0,0,0,0,0,1,3747,3850,133.7628173828125
